,max_depth,min_child_weight,learning_rate,n_estimators,scaler,accuracy,precision,recall,f1_score,f1_macro,true_positives,false_positives,true_negatives,false_negatives,runtime,id
35,2,1,0.1,100,RobustScaler,0.6413547237076649,0.44246575342465755,0.35032537960954446,0.39104116222760293,0.5684361950602391,323,407,1476,599,0.4111514091491699,35
36,2,3,0.001,25,StandardScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.17245697975158691,36
37,2,3,0.001,25,MinMaxScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.15828609466552734,37
38,2,3,0.001,25,RobustScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.21650123596191406,38
39,2,3,0.001,50,StandardScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.23787331581115723,39
40,2,3,0.001,50,MinMaxScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.24304819107055664,40
41,2,3,0.001,50,RobustScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.25792431831359863,41
42,2,3,0.001,75,StandardScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.2917907238006592,42
43,2,3,0.001,75,MinMaxScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.28427791595458984,43
44,2,3,0.001,75,RobustScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.31817126274108887,44
45,2,3,0.001,100,StandardScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.3491981029510498,45
46,2,3,0.001,100,MinMaxScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.34769392013549805,46
47,2,3,0.001,100,RobustScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.39275145530700684,47
48,2,3,0.01,25,StandardScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.16092395782470703,48
49,2,3,0.01,25,MinMaxScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.1682431697845459,49
50,2,3,0.01,25,RobustScaler,0.671301247771836,0.0,0.0,0.0,0.40166382252559724,0,0,1883,922,0.2021632194519043,50
51,2,3,0.01,50,StandardScaler,0.679144385026738,0.555,0.12039045553145336,0.19786096256684493,0.49866310160427807,111,89,1794,811,0.23389959335327148,51
52,2,3,0.01,50,MinMaxScaler,0.679144385026738,0.555,0.12039045553145336,0.19786096256684493,0.49866310160427807,111,89,1794,811,0.24596214294433594,52
53,2,3,0.01,50,RobustScaler,0.679144385026738,0.555,0.12039045553145336,0.19786096256684493,0.49866310160427807,111,89,1794,811,0.2657341957092285,53
54,2,3,0.01,75,StandardScaler,0.6802139037433155,0.5464684014869888,0.1594360086767896,0.24685138539042822,0.5219321421181605,147,122,1761,775,0.3203589916229248,54
55,2,3,0.01,75,MinMaxScaler,0.6802139037433155,0.5464684014869888,0.1594360086767896,0.24685138539042822,0.5219321421181605,147,122,1761,775,0.30892252922058105,55
56,2,3,0.01,75,RobustScaler,0.6802139037433155,0.5464684014869888,0.1594360086767896,0.24685138539042822,0.5219321421181605,147,122,1761,775,0.3405594825744629,56
57,2,3,0.01,100,StandardScaler,0.6994652406417112,0.5817805383022774,0.3047722342733189,0.4,0.5997621878715815,281,202,1681,641,0.6013422012329102,57
